qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,Column2,Column3,Column1
7365,980,817,9,3,6,1:45.114,1:44.224,1:43.863,103863,1.012773883,1:43.863
7366,980,807,4,27,7,1:45.280,1:44.988,1:44.982,104982,1.023685314,1:44.982
7367,980,815,10,11,8,1:45.591,1:44.894,1:45.244,104894,1.022827221,1:44.894
7368,980,839,10,31,9,1:45.277,1:45.006,1:45.369,105006,1.023919339,1:45.006
7369,980,835,4,30,10,1:45.447,1:44.685,,104685,1.02078925,1:44.685
7370,980,4,1,14,11,1:45.668,1:45.090,,105090,1.024738428,1:45.090
7371,980,154,210,8,12,1:45.728,1:45.133,,105133,1.025157723,1:45.133
7372,980,825,210,20,13,1:45.535,1:45.400,,105400,1.027761255,1:45.400
7373,980,832,5,55,14,1:45.374,1:45.439,,105374,1.027507728,1:45.374
7374,980,838,1,2,15,1:45.441,,,105441,1.028161048,1:45.441
7375,980,13,3,19,16,1:45.823,,,105823,1.031885952,1:45.823
7376,980,826,5,26,17,1:46.028,,,106028,1.033884918,1:46.028
7377,980,840,3,18,18,1:46.915,,,106915,1.042534104,1:46.915
7378,980,828,15,9,19,1:47.214,,,107214,1.04544967,1:47.214
7379,980,836,15,94,20,1:47.679,,,107679,1.049983911,1:47.679
7340,979,20,6,5,1,1:17.244,1:16.802,1:16.276,76276,1,1:16.276
7341,979,8,6,7,2,1:17.364,1:17.207,1:16.444,76444,1.002202528,1:16.444
7342,979,822,131,77,3,1:18.058,1:17.362,1:16.530,76530,1.003330012,1:16.530
7343,979,1,131,44,4,1:17.492,1:16.693,1:16.707,76693,1.005466988,1:16.693
7344,979,830,9,33,5,1:17.266,1:17.028,1:16.797,76797,1.006830458,1:16.797
7345,979,817,9,3,6,1:17.702,1:17.698,1:16.818,76818,1.007105774,1:16.818
7346,979,807,4,27,7,1:18.137,1:17.655,1:17.468,77468,1.015627458,1:17.468
7347,979,4,1,14,8,1:18.395,1:17.919,1:17.549,77549,1.016689391,1:17.549
7348,979,838,1,2,9,1:18.479,1:18.000,1:17.894,77894,1.021212439,1:17.894
7349,979,832,5,55,10,1:18.948,1:18.311,1:18.912,78311,1.026679427,1:18.311
7350,979,835,4,30,11,1:18.699,1:18.415,,78415,1.028042897,1:18.415
7351,979,839,10,31,12,1:18.843,1:18.495,,78495,1.02909172,1:18.495
7352,979,826,5,26,13,1:18.702,1:18.538,,78538,1.029655462,1:18.538
7353,979,815,10,11,14,1:19.095,1:18.639,,78639,1.0309796,1:18.639
7354,979,154,210,8,15,1:19.085,1:18.771,,78771,1.032710158,1:18.771
7355,979,825,210,20,16,1:19.095,,,79095,1.03695789,1:19.095
7356,979,840,3,18,17,1:19.102,,,79102,1.037049662,1:19.102
7357,979,836,15,94,18,1:19.839,,,79839,1.046711941,1:19.839
7358,979,814,3,40,19,1:19.868,,,79868,1.047092139,1:19.868
7359,979,828,15,9,20,1:19.972,,,79972,1.048455609,1:19.972
7320,978,1,131,44,1,1:39.069,1:27.893,1:26.600,86600,1,1:26.600
7321,978,8,6,7,2,1:40.455,1:28.992,1:27.147,87147,1.006316397,1:27.147
7322,978,20,6,5,3,1:39.962,1:28.978,1:27.356,87356,1.008729792,1:27.356
7323,978,822,131,77,4,1:39.698,1:28.732,1:27.376,87376,1.008960739,1:27.376
7324,978,830,9,33,5,1:38.912,1:29.431,1:28.130,88130,1.017667436,1:28.130
7325,978,807,4,27,6,1:39.201,1:29.340,1:28.856,88856,1.026050808,1:28.856
7326,978,815,10,11,7,1:42.009,1:29.824,1:28.902,88902,1.026581986,1:28.902
7327,978,839,10,31,8,1:39.738,1:29.701,1:29.074,89074,1.028568129,1:29.074
7328,978,838,1,2,9,1:40.011,1:30.105,1:29.418,89418,1.032540416,1:29.418
7329,978,154,210,8,10,1:42.042,1:29.966,1:29.549,89549,1.034053118,1:29.549
7330,978,835,4,30,11,1:41.404,1:30.193,,90193,1.041489607,1:30.193
7331,978,826,5,26,12,1:41.726,1:30.355,,90355,1.043360277,1:30.355
7332,978,4,1,14,13,1:37.598,1:30.600,,90600,1.046189376,1:30.600
7333,978,832,5,55,14,1:41.114,1:31.368,,91368,1.055057737,1:31.368
7334,978,13,3,19,15,1:41.874,1:31.482,,91482,1.056374134,1:31.482
7335,978,840,3,18,16,1:42.573,,,102573,1.184445727,1:42.573
7336,978,825,210,20,17,1:42.577,,,102577,1.184491917,1:42.577
7337,978,836,15,94,18,1:42.593,,,102593,1.184676674,1:42.593
7338,978,828,15,9,19,1:42.633,,,102633,1.185138568,1:42.633
7339,978,817,9,3,20,1:42.966,,,102966,1.188983834,1:42.966
7300,977,822,131,77,1,1:05.760,1:04.316,1:04.251,64251,1,1:04.251
7301,977,20,6,5,2,1:05.585,1:04.772,1:04.293,64293,1.000653686,1:04.293
7302,977,1,131,44,3,1:05.064,1:04.800,1:04.424,64424,1.002692565,1:04.424
7303,977,8,6,7,4,1:05.148,1:05.004,1:04.779,64779,1.008217771,1:04.779
7304,977,817,9,3,5,1:05.854,1:05.161,1:04.896,64896,1.010038754,1:04.896
7305,977,830,9,33,6,1:05.779,1:04.948,1:04.983,64948,1.01084808,1:04.948
7306,977,154,210,8,7,1:05.902,1:05.319,1:05.480,65319,1.016622309,1:05.319
7307,977,815,10,11,8,1:05.975,1:05.435,1:05.605,65435,1.018427729,1:05.435
7308,977,839,10,31,9,1:06.033,1:05.550,1:05.674,65550,1.020217584,1:05.550
7309,977,832,5,55,10,1:05.675,1:05.544,1:05.726,65544,1.0201242,1:05.544
7310,977,807,4,27,11,1:06.174,1:05.597,,65597,1.02094909,1:05.597
7311,977,4,1,14,12,1:06.158,1:05.602,,65602,1.02102691,1:05.602
7312,977,838,1,2,13,1:06.316,1:05.741,,65741,1.023190301,1:05.741
7313,977,826,5,26,14,1:05.990,1:05.884,,65884,1.025415947,1:05.884
7314,977,825,210,20,15,1:06.143,,,66143,1.029447012,1:06.143
7315,977,835,4,30,16,1:06.345,,,66345,1.032590932,1:06.345
7316,977,13,3,19,17,1:06.534,,,66534,1.035532521,1:06.534
7317,977,840,3,18,18,1:06.608,,,66608,1.036684254,1:06.608
7318,977,828,15,9,19,1:06.857,,,66857,1.04055968,1:06.857
7319,977,836,15,94,20,1:07.011,,,67011,1.04295653,1:07.011
7280,976,1,131,44,1,1:41.983,1:41.275,1:40.593,100593,1,1:40.593
7281,976,822,131,77,2,1:43.026,1:41.502,1:41.027,101027,1.004314416,1:41.027
7282,976,8,6,7,3,1:42.678,1:42.090,1:41.693,101693,1.010935155,1:41.693
7283,976,20,6,5,4,1:42.952,1:41.911,1:41.841,101841,1.01240643,1:41.841
7284,976,830,9,33,5,1:42.544,1:41.961,1:41.879,101879,1.01278419,1:41.879
7285,976,815,10,11,6,1:43.162,1:42.467,1:42.111,102111,1.015090513,1:42.111
7286,976,839,10,31,7,1:43.051,1:42.751,1:42.186,102186,1.015836092,1:42.186
7287,976,840,3,18,8,1:43.613,1:42.284,1:42.753,102284,1.016810315,1:42.284
7288,976,13,3,19,9,1:43.165,1:42.735,1:42.798,102735,1.021293728,1:42.735
7289,976,817,9,3,10,1:42.857,1:42.215,1:43.414,102215,1.016124382,1:42.215
7290,976,826,5,26,11,1:42.927,1:43.186,,102927,1.02320241,1:42.927
7291,976,832,5,55,12,1:43.489,1:43.347,,103347,1.027377651,1:43.347
7292,976,825,210,20,13,1:44.029,1:43.796,,103796,1.031841182,1:43.796
7293,976,807,4,27,14,1:43.930,1:44.267,,103930,1.033173282,1:43.930
7294,976,836,15,94,15,1:44.317,1:44.603,,104317,1.037020469,1:44.317
7295,976,4,1,14,16,1:44.334,,,104334,1.037189466,1:44.334
7296,976,154,210,8,17,1:44.468,,,104468,1.038521567,1:44.468
7297,976,828,15,9,18,1:44.795,,,104795,1.04177229,1:44.795
7298,976,838,1,2,19,1:45.030,,,105030,1.044108437,1:45.030
7260,975,1,131,44,1,1:12.692,1:12.496,1:11.459,71459,1,1:11.459
7261,975,20,6,5,2,1:13.046,1:12.749,1:11.789,71789,1.004618033,1:11.789
7262,975,822,131,77,3,1:12.685,1:12.563,1:12.177,72177,1.01004772,1:12.177
7263,975,8,6,7,4,1:13.548,1:12.580,1:12.252,72252,1.011097273,1:12.252
7264,975,830,9,33,5,1:13.177,1:12.751,1:12.403,72403,1.013210372,1:12.403
7265,975,817,9,3,6,1:13.543,1:12.810,1:12.557,72557,1.015365454,1:12.557
7266,975,13,3,19,7,1:13.435,1:13.012,1:12.858,72858,1.01957766,1:12.858
7267,975,815,10,11,8,1:13.470,1:13.262,1:13.018,73018,1.021816706,1:13.018
7268,975,839,10,31,9,1:13.520,1:13.320,1:13.135,73135,1.023454009,1:13.135
7269,975,807,4,27,10,1:13.804,1:13.406,1:13.271,73271,1.025357198,1:13.271
7270,975,826,5,26,11,1:13.802,1:13.690,,73690,1.0312207,1:13.690
7271,975,4,1,14,12,1:13.669,1:13.693,,73669,1.030926825,1:13.669
7272,975,832,5,55,13,1:14.051,1:13.756,,73756,1.032144307,1:13.756
7273,975,154,210,8,14,1:13.780,1:13.839,,73780,1.032480163,1:13.780
7274,975,835,4,30,15,1:13.990,1:14.293,,73990,1.035418912,1:13.990
7275,975,838,1,2,16,1:14.182,,,74182,1.038105767,1:14.182
7276,975,840,3,18,17,1:14.209,,,74209,1.038483606,1:14.209
7277,975,825,210,20,18,1:14.318,,,74318,1.040008956,1:14.318
7278,975,828,15,9,19,1:14.495,,,74495,1.042485901,1:14.495
7279,975,836,15,94,20,1:14.810,,,74810,1.046894023,1:14.810
7240,974,8,6,7,1,1:13.117,1:12.231,1:12.178,72178,1,1:12.178
7241,974,20,6,5,2,1:13.090,1:12.449,1:12.221,72221,1.000595749,1:12.221
7242,974,822,131,77,3,1:13.325,1:12.901,1:12.223,72223,1.000623459,1:12.223
7243,974,830,9,33,4,1:13.078,1:12.697,1:12.496,72496,1.004405775,1:12.496
7244,974,817,9,3,5,1:13.219,1:13.011,1:12.998,72998,1.011360802,1:12.998
7245,974,832,5,55,6,1:13.526,1:13.397,1:13.162,73162,1.013632963,1:13.162
7246,974,815,10,11,7,1:13.530,1:13.430,1:13.329,73329,1.015946687,1:13.329
7247,974,154,210,8,8,1:13.786,1:13.203,1:13.349,73203,1.014201003,1:13.203
7248,974,18,1,22,9,1:13.723,1:13.453,1:13.613,73453,1.017664662,1:13.453
7249,974,838,1,2,10,1:13.476,1:13.249,,73249,1.014838316,1:13.249
7250,974,826,5,26,11,1:13.899,1:13.516,,73516,1.018537505,1:13.516
7251,974,807,4,27,12,1:13.787,1:13.628,,73628,1.020089224,1:13.628
7252,974,825,210,20,13,1:13.531,1:13.959,,73531,1.018745324,1:13.531
7253,974,1,131,44,14,1:13.640,1:14.106,,73640,1.02025548,1:13.640
7254,974,13,3,19,15,1:13.796,1:20.529,,73796,1.022416803,1:13.796
7255,974,839,10,31,16,1:14.101,,,74101,1.026642467,1:14.101
7256,974,835,4,30,17,1:14.696,,,74696,1.034885976,1:14.696
7257,974,840,3,18,18,1:14.893,,,74893,1.03761534,1:14.893
7258,974,836,15,94,19,1:15.159,,,75159,1.041300673,1:15.159
7259,974,828,15,9,20,1:15.276,,,75276,1.042921666,1:15.276
7220,973,1,131,44,1,1:20.511,1:20.210,1:19.149,79149,1,1:19.149
7221,973,20,6,5,2,1:20.939,1:20.295,1:19.200,79200,1.000644354,1:19.200
7222,973,822,131,77,3,1:20.991,1:20.300,1:19.373,79373,1.002830105,1:19.373
7223,973,8,6,7,4,1:20.742,1:20.621,1:19.439,79439,1.003663976,1:19.439
7224,973,830,9,33,5,1:21.430,1:20.722,1:19.706,79706,1.00703736,1:19.706
7225,973,817,9,3,6,1:21.704,1:20.855,1:20.175,80175,1.012962893,1:20.175
7226,973,4,1,14,7,1:22.015,1:21.251,1:21.048,81048,1.023992723,1:21.048
7227,973,815,10,11,8,1:21.998,1:21.239,1:21.070,81070,1.024270679,1:21.070
7228,973,13,3,19,9,1:22.138,1:21.222,1:21.232,81222,1.026191108,1:21.222
7229,973,839,10,31,10,1:21.901,1:21.148,1:21.272,81148,1.025256162,1:21.148
7230,973,825,210,20,11,1:21.945,1:21.329,,81329,1.027542989,1:21.329
7231,973,832,5,55,12,1:21.941,1:21.371,,81371,1.028073633,1:21.371
7232,973,807,4,27,13,1:22.091,1:21.397,,81397,1.028402128,1:21.397
7233,973,154,210,8,14,1:21.822,1:21.517,,81517,1.029918255,1:21.517
7234,973,836,15,94,15,1:22.327,1:21.803,,81803,1.033531693,1:21.803
7235,973,828,15,9,16,1:22.332,,,82332,1.04021529,1:22.332
7236,973,835,4,30,17,1:22.401,,,82401,1.041087064,1:22.401
7237,973,840,3,18,18,1:22.411,,,82411,1.041213408,1:22.411
7238,973,838,1,2,19,1:22.532,,,82532,1.04274217,1:22.532
7239,973,826,5,26,20,1:22.746,,,82746,1.045445931,1:22.746
7200,972,20,6,5,1,1:34.493,1:34.038,1:33.194,93194,1,1:33.194
7201,972,8,6,7,2,1:34.953,1:33.663,1:33.253,93253,1.000633088,1:33.253
7202,972,822,131,77,3,1:34.041,1:33.264,1:33.289,93264,1.000751121,1:33.264
7203,972,1,131,44,4,1:34.409,1:33.760,1:33.767,93760,1.006073352,1:33.760
7204,972,817,9,3,5,1:35.560,1:35.483,1:34.905,94905,1.018359551,1:34.905
7205,972,13,3,19,6,1:35.828,1:35.049,1:35.110,95049,1.019904715,1:35.049
7206,972,830,9,33,7,1:35.301,1:35.221,1:35.161,95161,1.021106509,1:35.161
7207,972,807,4,27,8,1:35.507,1:35.328,1:35.285,95285,1.022437067,1:35.285
7208,972,815,10,11,9,1:36.185,1:35.513,1:35.337,95337,1.022995043,1:35.337
7209,972,839,10,31,10,1:35.372,1:35.729,1:35.430,95372,1.023370603,1:35.372
7210,972,832,5,55,11,1:35.827,1:35.948,,95827,1.028252892,1:35.827
7211,972,840,3,18,12,1:36.279,1:35.964,,95964,1.029722944,1:35.964
7212,972,826,5,26,13,1:35.984,1:35.968,,95968,1.029765865,1:35.968
7213,972,825,210,20,14,1:36.408,1:36.017,,96017,1.03029165,1:36.017
7214,972,4,1,14,15,1:36.353,1:36.660,,96353,1.033897032,1:36.353
7215,972,835,4,30,16,1:36.462,,,96462,1.035066635,1:36.462
7216,972,838,1,2,17,1:37.070,,,97070,1.04159066,1:37.070
7217,972,836,15,94,18,1:37.332,,,97332,1.044402,1:37.332
7218,972,828,15,9,19,1:37.507,,,97507,1.046279803,1:37.507
7219,972,154,210,8,20,1:37.620,,,97620,1.047492328,1:37.620
7180,971,822,131,77,1,1:31.041,1:29.555,1:28.769,88769,1,1:28.769
7181,971,1,131,44,2,1:30.814,1:29.535,1:28.792,88792,1.000259099,1:28.792
7182,971,20,6,5,3,1:31.037,1:29.596,1:29.247,89247,1.005384763,1:29.247
7183,971,817,9,3,4,1:31.667,1:30.497,1:29.545,89545,1.00874179,1:29.545
7184,971,8,6,7,5,1:30.988,1:29.843,1:29.567,89567,1.008989625,1:29.567
7185,971,830,9,33,6,1:30.904,1:30.307,1:29.687,89687,1.010341448,1:29.687
7186,971,807,4,27,7,1:31.057,1:30.169,1:29.842,89842,1.012087553,1:29.842
7187,971,13,3,19,8,1:31.373,1:30.677,1:30.074,90074,1.014701078,1:30.074
7188,971,154,210,8,9,1:31.691,1:30.857,1:30.763,90763,1.022462797,1:30.763
7189,971,835,4,30,10,1:31.458,1:30.899,1:31.074,90899,1.023994863,1:30.899
7190,971,826,5,26,11,1:31.531,1:30.923,,90923,1.024265228,1:30.923
7191,971,840,3,18,12,1:31.748,1:31.168,,91168,1.0270252,1:31.168
7192,971,836,15,94,13,1:31.995,1:31.414,,91414,1.029796438,1:31.414
7193,971,839,10,31,14,1:31.774,1:31.684,,91684,1.03283804,1:31.684
7194,971,4,1,14,15,1:32.054,,,92054,1.037006162,1:32.054
7195,971,832,5,55,16,1:32.118,,,92118,1.037727134,1:32.118
7196,971,838,1,2,17,1:32.313,,,92313,1.039923847,1:32.313
7197,971,815,10,11,18,1:32.318,,,92318,1.039980173,1:32.318
7198,971,828,15,9,19,1:32.543,,,92543,1.042514842,1:32.543
7199,971,825,210,20,20,1:32.900,,,92900,1.046536516,1:32.900
7160,970,1,131,44,1,1:33.333,1:32.406,1:31.678,91678,1,1:31.678
7161,970,20,6,5,2,1:33.078,1:32.391,1:31.864,91864,1.00202884,1:31.864
7162,970,822,131,77,3,1:33.684,1:32.552,1:31.865,91865,1.002039748,1:31.865
7163,970,8,6,7,4,1:33.341,1:32.181,1:32.140,92140,1.005039377,1:32.140
7164,970,817,9,3,5,1:34.041,1:33.546,1:33.033,93033,1.014779991,1:33.033
7165,970,13,3,19,6,1:34.205,1:33.759,1:33.507,93507,1.019950261,1:33.507
7166,970,807,4,27,7,1:34.453,1:33.636,1:33.580,93580,1.020746526,1:33.580
7167,970,815,10,11,8,1:34.657,1:33.920,1:33.706,93706,1.022120901,1:33.706
7168,970,826,5,26,9,1:34.440,1:34.034,1:33.719,93719,1.022262702,1:33.719
7169,970,840,3,18,10,1:33.986,1:34.090,1:34.220,93986,1.025175069,1:33.986
7170,970,832,5,55,11,1:34.567,1:34.150,,94150,1.026963939,1:34.150
7171,970,825,210,20,12,1:34.942,1:34.164,,94164,1.027116647,1:34.164
7172,970,4,1,14,13,1:34.499,1:34.372,,94372,1.029385458,1:34.372
7173,970,828,15,9,14,1:34.892,1:35.046,,94892,1.035057484,1:34.892
7174,970,841,15,36,15,1:34.963,,,94963,1.035831934,1:34.963
7175,970,838,1,2,16,1:35.023,,,95023,1.036486398,1:35.023
7176,970,154,210,8,17,1:35.223,,,95223,1.038667947,1:35.223
7177,970,835,4,30,18,1:35.279,,,95279,1.03927878,1:35.279
7178,970,830,9,33,19,1:35.433,,,95433,1.040958572,1:35.433
7179,970,839,10,31,20,1:35.496,,,95496,1.04164576,1:35.496
7140,969,1,131,44,1,1:24.191,1:23.251,1:22.188,82188,1,1:22.188
7141,969,20,6,5,2,1:25.210,1:23.401,1:22.456,82456,1.003260817,1:22.456
7142,969,822,131,77,3,1:24.514,1:23.215,1:22.481,82481,1.003564997,1:22.481
7143,969,8,6,7,4,1:24.352,1:23.376,1:23.033,83033,1.010281306,1:23.033
7144,969,830,9,33,5,1:24.482,1:24.092,1:23.485,83485,1.015780893,1:23.485
7145,969,154,210,8,6,1:25.419,1:24.718,1:24.074,84074,1.022947389,1:24.074
7146,969,13,3,19,7,1:25.099,1:24.597,1:24.443,84443,1.027437095,1:24.443
7147,969,832,5,55,8,1:25.542,1:24.997,1:24.487,84487,1.027972453,1:24.487
7148,969,826,5,26,9,1:25.970,1:24.864,1:24.512,84512,1.028276634,1:24.512
7149,969,817,9,3,10,1:25.383,1:23.989,,83989,1.021913175,1:23.989
7150,969,815,10,11,11,1:25.064,1:25.081,,85064,1.034992943,1:25.064
7151,969,807,4,27,12,1:24.975,1:25.091,,84975,1.03391006,1:24.975
7152,969,4,1,14,13,1:25.872,1:25.425,,85425,1.039385312,1:25.425
7153,969,839,10,31,14,1:26.009,1:25.568,,85568,1.041125225,1:25.568
7154,969,828,15,9,15,1:26.236,1:26.465,,86236,1.049252932,1:26.236
7155,969,841,15,36,16,1:26.419,,,86419,1.051479535,1:26.419
7156,969,825,210,20,17,1:26.847,,,86847,1.056687108,1:26.847
7157,969,838,1,2,18,1:26.858,,,86858,1.056820947,1:26.858
7158,969,840,3,18,19,1:27.143,,,87143,1.060288607,1:27.143
7159,969,835,4,30,20,1:28.244,,,88244,1.073684723,1:28.244
7118,968,1,131,44,1,1:39.487,1:39.382,1:38.755,98755,1,1:38.755
7119,968,3,131,6,2,1:40.511,1:39.490,1:39.058,99058,1.003068199,1:39.058
7120,968,817,9,3,3,1:41.002,1:40.429,1:39.589,99589,1.008445142,1:39.589
7121,968,8,6,7,4,1:40.338,1:39.629,1:39.604,99604,1.008597033,1:39.604
7122,968,20,6,5,5,1:40.341,1:40.034,1:39.661,99661,1.009174219,1:39.661
7123,968,830,9,33,6,1:40.424,1:39.903,1:39.818,99818,1.010764012,1:39.818
7124,968,807,10,27,7,1:41.000,1:40.709,1:40.501,100501,1.017680117,1:40.501
7125,968,815,10,11,8,1:40.864,1:40.743,1:40.519,100519,1.017862387,1:40.519
7126,968,4,1,14,9,1:41.616,1:41.044,1:41.106,101044,1.023178573,1:41.044
7127,968,13,3,19,10,1:41.157,1:40.858,1:41.213,100858,1.021295124,1:40.858
7128,968,822,3,77,11,1:41.192,1:41.084,,101084,1.023583616,1:41.084
7129,968,18,1,22,12,1:41.158,1:41.272,,101158,1.024332945,1:41.158
7130,968,821,210,21,13,1:41.639,1:41.480,,101480,1.02759354,1:41.480
7131,968,154,210,8,14,1:41.467,1:41.564,,101467,1.027461901,1:41.467
7132,968,835,4,30,15,1:41.775,1:41.820,,101775,1.03058073,1:41.775
7133,968,836,209,94,16,1:41.886,1:41.995,,101886,1.031704724,1:41.886
7134,968,826,5,26,17,1:42.003,,,102003,1.032889474,1:42.003
7135,968,825,4,20,18,1:42.142,,,102142,1.034296998,1:42.142
7136,968,831,15,12,19,1:42.247,,,102247,1.035360235,1:42.247
7137,968,839,209,31,20,1:42.286,,,102286,1.035755152,1:42.286
7138,968,832,5,55,21,1:42.393,,,102393,1.036838641,1:42.393
7139,968,828,15,9,22,1:42.637,,,102637,1.039309402,1:42.637
7096,967,1,131,44,1,1:11.511,1:11.238,1:10.736,70736,1,1:10.736
7097,967,3,131,6,2,1:11.815,1:11.373,1:10.838,70838,1.001441981,1:10.838
7098,967,8,6,7,3,1:12.100,1:12.301,1:11.404,71404,1.009443565,1:11.404
7099,967,830,9,33,4,1:11.957,1:11.834,1:11.485,71485,1.010588668,1:11.485
7100,967,20,6,5,5,1:12.159,1:12.010,1:11.495,71495,1.010730038,1:11.495
7101,967,817,9,3,6,1:12.409,1:12.047,1:11.540,71540,1.011366207,1:11.540
7102,967,154,210,8,7,1:12.893,1:12.343,1:11.937,71937,1.016978625,1:11.937
7103,967,807,10,27,8,1:12.428,1:12.360,1:12.104,72104,1.019339516,1:12.104
7104,967,815,10,11,9,1:12.684,1:12.331,1:12.165,72165,1.020201877,1:12.165
7105,967,4,1,14,10,1:12.700,1:12.312,1:12.266,72266,1.021629722,1:12.266
7106,967,822,3,77,11,1:12.680,1:12.420,,72420,1.023806831,1:12.420
7107,967,821,210,21,12,1:13.052,1:12.431,,72431,1.023962339,1:12.431
7108,967,13,3,19,13,1:12.432,1:12.521,,72432,1.023976476,1:12.432
7109,967,826,5,26,14,1:13.071,1:12.726,,72726,1.028132775,1:12.726
7110,967,832,5,55,15,1:12.950,1:12.920,,72920,1.030875368,1:12.920
7111,967,835,4,30,16,1:13.259,1:13.258,,73258,1.035653698,1:13.258
7112,967,18,1,22,17,1:13.276,,,73276,1.035908166,1:13.276
7113,967,825,4,20,18,1:13.410,,,73410,1.037802533,1:13.410
7114,967,836,209,94,19,1:13.427,,,73427,1.038042864,1:13.427
7115,967,839,209,31,20,1:13.432,,,73432,1.038113549,1:13.432
7116,967,828,15,9,21,1:13.623,,,73623,1.04081373,1:13.623
7117,967,831,15,12,22,1:13.681,,,73681,1.04163368,1:13.681
7075,966,1,131,44,1,1:19.447,1:19.137,1:18.704,78704,1,1:18.704
7076,966,3,131,6,2,1:19.996,1:19.761,1:18.958,78958,1.003227282,1:18.958
7077,966,830,9,33,3,1:19.874,1:18.972,1:19.054,78972,1.003405164,1:18.972
7078,966,817,9,3,4,1:19.713,1:19.553,1:19.133,79133,1.005450803,1:19.133
7079,966,807,10,27,5,1:20.599,1:19.769,1:19.330,79330,1.007953852,1:19.330
7080,966,8,6,7,6,1:19.554,1:19.936,1:19.376,79376,1.008538321,1:19.376
7081,966,20,6,5,7,1:19.865,1:19.385,1:19.381,79381,1.00860185,1:19.381
7082,966,822,3,77,8,1:20.338,1:19.958,1:19.551,79551,1.010761842,1:19.551
7083,966,13,3,19,9,1:20.423,1:20.151,1:20.032,80032,1.016873348,1:20.032
7084,966,832,5,55,10,1:20.457,1:20.169,1:20.378,80169,1.018614048,1:20.169
7085,966,4,1,14,11,1:20.552,1:20.282,,80282,1.020049807,1:20.282
7086,966,815,10,11,12,1:20.308,1:20.287,,80287,1.020113336,1:20.287
7087,966,18,1,22,13,1:21.333,1:20.673,,80673,1.025017788,1:20.673
7088,966,825,4,20,14,1:21.254,1:21.131,,81131,1.03083706,1:21.131
7089,966,828,15,9,15,1:21.062,1:21.536,,81062,1.029960358,1:21.062
7090,966,836,209,94,16,1:21.363,1:21.785,,81363,1.033784814,1:21.363
7091,966,821,210,21,17,1:21.401,,,81401,1.034267636,1:21.401
7092,966,826,5,26,18,1:21.454,,,81454,1.034941045,1:21.454
7093,966,831,15,12,19,1:21.692,,,81692,1.037965034,1:21.692
7094,966,839,209,31,20,1:21.881,,,81881,1.040366436,1:21.881
7095,966,154,210,8,21,1:21.916,,,81916,1.04081114,1:21.916
7053,965,1,131,44,1,1:36.296,1:36.450,1:34.999,94999,1,1:34.999
7054,965,3,131,6,2,1:36.397,1:36.351,1:35.215,95215,1.002273708,1:35.215
7055,965,817,9,3,3,1:36.759,1:36.255,1:35.509,95509,1.005368478,1:35.509
7056,965,830,9,33,4,1:36.613,1:36.857,1:35.747,95747,1.007873767,1:35.747
7057,965,8,6,7,5,1:36.985,1:36.584,1:36.131,96131,1.011915915,1:36.131
7058,965,20,6,5,6,1:37.151,1:36.462,1:36.358,96358,1.014305414,1:36.358
7059,965,807,10,27,7,1:36.950,1:36.626,1:36.628,96626,1.017126496,1:36.626
7060,965,822,3,77,8,1:37.456,1:37.202,1:37.116,97116,1.022284445,1:37.116
7061,965,13,3,19,9,1:37.402,1:37.214,1:37.269,97214,1.023316035,1:37.214
7062,965,832,5,55,10,1:37.744,1:37.175,1:37.326,97175,1.022905504,1:37.175
7063,965,815,10,11,11,1:37.345,1:37.353,,97345,1.024694997,1:37.345
7064,965,4,1,14,12,1:37.913,1:37.417,,97417,1.0254529,1:37.417
7065,965,826,5,26,13,1:37.844,1:37.480,,97480,1.026116064,1:37.480
7066,965,821,210,21,14,1:38.053,1:37.773,,97773,1.029200307,1:37.773
7067,965,835,4,30,15,1:38.084,1:37.935,,97935,1.030905588,1:37.935
7068,965,828,15,9,16,1:38.040,1:39.356,,98040,1.032010863,1:38.040
7069,965,154,210,8,17,1:38.308,,,98308,1.034831946,1:38.308
7070,965,825,4,20,18,1:38.317,,,98317,1.034926683,1:38.317
7071,965,18,1,22,19,1:38.327,,,98327,1.035031948,1:38.327
7072,965,836,209,94,20,1:38.548,,,98548,1.037358288,1:38.548
7073,965,831,15,12,21,1:38.583,,,98583,1.037726713,1:38.583
7074,965,839,209,31,22,1:38.806,,,98806,1.040074106,1:38.806
7031,964,3,131,6,1,1:31.858,1:30.714,1:30.647,90647,1,1:30.647
7032,964,1,131,44,2,1:32.218,1:31.129,1:30.660,90660,1.000143413,1:30.660
